"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","Accession","Protein","Gene","B73_sum","Mo17_sum","H_sum","acs_sum"
203798.0894,356762.0098,500405.4042,372403.1386,303893.9734,727555.6067,648788.8202,840366.1896,198631.2366,568981.0824,618479.6891,832997.6298,209351.8136,513529.4203,676739.1627,860575.9612,"Zm00001d051320_T001","esterase/lipase/thioesterase family protein","Zm00001d051320",1433368.642,2520604.5899,2219089.6379,2260196.3578
683476.2171,1150156.839,1751616.642,1308620.825,971514.5349,2867827.889,2598619.646,4223017.431,532366.1697,2466373.979,2593412.121,4174157.811,349804.1132,1281253.646,1493502.183,2169943.85,"Zm00001d041750_T007","Glycine-rich RNA-binding protein 3 mitochondrial","Zm00001d041750",4893870.5231,10660979.5009,9766310.0807,5294503.7922
318445.2177,424648.7966,563206.3408,458137.4016,422275.3289,739439.3716,671831.5431,774349.9702,312361.2044,722624.479,661903.1123,879829.5001,295841.1281,459590.1585,555643.7864,630317.6464,"Zm00001d052312_T001","Sec1/munc18-like (SM) proteins superfamily","Zm00001d052312",1764437.7567,2607896.2138,2576718.2958,1941392.7194
283592.493,360714.7427,458974.3455,309554.9603,336409.6951,653190.5204,627472.0089,975728.5445,260307.1369,752685.3629,691523.2032,929685.5424,168303.6907,451327.3101,432972.7485,469287.0693,"Zm00001d045269_T003","Multidrug resistance-associated protein3  ","Zm00001d045269",1412836.5415,2592800.7689,2634201.2454,1521890.8186
80865.83365,205733.8007,276505.3175,204655.2192,176613.875,478200.7083,405397.5977,551930.1446,63599.51682,375200.7661,413868.9141,612479.9402,59585.9627,242716.0414,301356.1233,425253.853,"Zm00001d017424_T003","ATP-dependent zinc metalloprotease FTSH 7 chloroplastic","Zm00001d017424",767760.17105,1612142.3256,1465149.13722,1028911.9804
162931.851,265739.4321,355451.3753,297373.6151,256906.2048,522649.0382,475407.2529,574860.3328,168650.7584,497907.0771,462559.9308,581230.2578,132950.1273,264053.8324,359517.4068,417154.8454,"Zm00001d015272_T001","protein_coding","Zm00001d015272",1081496.2735,1829822.8287,1710348.0241,1173676.2119
628899.529,1408241.635,2141754.964,1731865.976,1404815.307,3838144.468,3874561.064,4771872.654,568778.6377,2632365.093,2995295.205,4099206.704,465631.0993,1643058.77,2126881.241,2504864.613,"Zm00001d029720_T001","ABC-type Co2+ transport system%2C permease component  ","Zm00001d029720",5910762.104,13889393.493,10295645.6397,6740435.7233
592961.5543,1057763.816,1439821.583,810893.4408,672486.8347,1352669.243,1003943.053,1020663.844,319150.6799,1213529.41,1135518.826,1378844.294,674849.5934,1893434.556,1650996.39,1968168.896,"Zm00001d006875_T001"," alanine aminotransferase10","Zm00001d006875",3901440.3941,4049762.9747,4047043.2099,6187449.4354
971983.9795,1474060.298,1867361.481,1601478.624,1595820.631,2983331.254,2491245.605,4008689.253,963721.4035,2508400.402,2438041.49,3572386.948,679549.5025,1696112.563,2183301.724,2827039.994,"Zm00001d042625_T001","Pectinesterase  ","Zm00001d042625",5914884.3825,11079086.743,9482550.2435,7386003.7835
269427.7977,611486.4953,903240.4593,663099.8191,503931.7948,1086845.825,938715.0374,1194145.505,335251.0483,1200788.534,1172367.861,1477223.445,230166.5266,691579.495,866347.6018,1147269.571,"Zm00001d005174_T001","UDP-glycosyltransferase 76C1","Zm00001d005174",2447254.5714,3723638.1622,4185630.8883,2935363.1944
116403.9382,195647.7144,309534.5253,216620.1909,158223.7031,432903.2134,415672.4065,553047.7262,98064.2577,339811.692,391171.4419,527681.5725,74889.61018,218767.4333,292400.1335,369972.226,"Zm00001d018525_T001","Plant intracellular Ras-group-related LRR protein 9","Zm00001d018525",838206.3688,1559847.0492,1356728.9641,956029.40298
225301.2321,439965.2977,678228.211,511928.605,391233.4923,827609.2634,882040.653,1147295.262,184372.7146,736589.054,797242.3342,1170539.395,197529.009,492394.3877,629994.2428,907305.6053,"Zm00001d050822_T008","CLP protease regulatory subunit CLPX3 mitochondrial","Zm00001d050822",1855423.3458,3248178.6707,2888743.4978,2227223.2448
920720.7289,1691048.011,2342011.329,1774337.3,1376070.515,3092618.281,3020098.856,3357354.266,771190.9207,2793755.455,2753648.378,3242083.844,556236.8826,1814163.686,1991692.847,2614697.85,"Zm00001d034249_T001","Leucine carboxyl methyltransferase","Zm00001d034249",6728117.3689,10846141.918,9560678.5977,6976791.2656
1459327.978,2688296.563,3320472.39,2672418.44,1918324.013,3781911.089,3782587.193,5184757.749,1384647.002,3650668.039,4017839.531,5717788.775,910178.8421,2433185.839,3239150.515,3831775.18,"ZeamMp081.1","atp8","ZeamMp081.1",10140515.371,14667580.044,14770943.347,10414290.3761
10266211.49,35756989.74,64639803.42,37617603.27,33627749.06,177985754.8,157313660.5,210466205,4233295.5,91626771.09,118575377.2,186890945.3,5625272.544,59134237.56,70282163.02,104201871.5,"Zm00001d038163_T001"," pyruvate orthophosphate dikinase1","Zm00001d038163",148280607.92,579393369.36,401326389.09,239243544.624
10141445.33,20827652.24,28794298.43,20573115.13,18490729.02,43344404,37520647.12,46354285.61,10315091.13,42949630.59,38000914.54,52127402.29,5098450.865,24355008.98,25419939.98,31569587.02,"Zm00001d011087_T001","Actin-7","Zm00001d011087",80336511.13,145710065.75,143393038.55,86442986.845
490240.6478,818019.9481,1046912.962,759837.2574,691436.5687,1897234.886,1671516.055,2617452.19,336638.9671,1420525.129,1500356.254,2554269.305,367949.5475,810502.102,856818.8698,1098617.13,"Zm00001d005193_T001","Protein LURP1","Zm00001d005193",3115010.8153,6877639.6997,5811789.6551,3133887.6493
131207.7062,230038.2405,334544.5725,259148.603,173659.1921,466442.9139,429713.3893,577269.3474,130786.5658,424788.9699,411027.7195,584654.8693,78424.1188,265862.4222,307288.2436,409140.6771,"Zm00001d019075_T006","RNAligase","Zm00001d019075",954939.1222,1647084.8427,1551258.1245,1060715.4617
6601966.34,10366204.26,14936634.72,9614764.628,11831474.53,28527242.28,25412909.38,33417593.37,6038999.215,21014198.96,21690765.97,32407992,4815763.217,13020242.95,14728283.42,17220103.98,"Zm00001d054065_T001","60S ribosomal protein L37-3","Zm00001d054065",41519569.948,99189219.56,81151956.145,49784393.567
391829.9795,813428.4141,1233808.419,968392.9075,743530.0611,1969153.04,1943666.596,2848445.782,325851.1288,1548957.87,1786740.103,2836510.812,263045.5961,799050.9727,1069535.319,1579580.636,"Zm00001d013664_T005","5'-nucleotidases;magnesium ion binding","Zm00001d013664",3407459.7201,7504795.4791,6498059.9138,3711212.5238
233282.433,390408.3836,558998.6602,466737.3153,377272.9987,922328.1663,850006.6758,1057962.709,214579.2922,777992.7974,734273.6797,1066983.365,162774.2237,431887.7636,568871.9351,705953.5114,"Zm00001d054070_T010","Putative jumonji-like transcription factor family protein  ","Zm00001d054070",1649426.7921,3207570.5498,2793829.1343,1869487.4338
2737044.644,6564724.706,10784687.7,8324629.302,5318924.718,13475122.36,15596445.18,20127134.49,2057265.207,10881269.92,14840691.14,20377587.54,1073822.215,5386319.386,8299277.886,12347908,"Zm00001d031494_T001","Putative L-ascorbate peroxidase 6","Zm00001d031494",28411086.352,54517626.748,48156813.807,27107327.487
132557.6868,259225.4161,402822.9694,362285.8282,497012.3,1254915.838,1374980.435,1643294.752,166323.1344,694445.694,819144.3486,1154205.103,121251.111,300664.3401,386110.8396,518571.3787,"Zm00001d039193_T001","Pentatricopeptide repeat-containing protein  mitochondrial","Zm00001d039193",1156891.9005,4770203.325,2834118.28,1326597.6694
206201.1143,302497.0607,426851.8954,316474.4602,292742.2627,575198.9774,531495.2384,642136.4816,159366.0183,513329.4222,483206.8742,662336.1314,144400.148,311518.907,419184.6507,488498.966,"Zm00001d014753_T002","protein_coding","Zm00001d014753",1252024.5306,2041572.9601,1818238.4461,1363602.6717
361109.6811,700888.2774,1113524.645,822560.0928,718382.7178,1828651.201,1617609.268,2090256.158,337846.0534,1626574.854,1482258.317,2125374.75,256982.0872,894601.3542,933771.9567,1291869.256,"Zm00001d004986_T001","RNA-binding (RRM/RBD/RNP motifs) family protein","Zm00001d004986",2998082.6963,6254899.3448,5572053.9744,3377224.6541
366605.5721,865354.0224,1179412.218,898179.774,629983.4629,1683223.036,1746754.792,2084716.599,304822.3638,1506036.26,1763958.11,2163891.251,176112.072,940876.6273,1135113.951,1515494.916,"Zm00001d005359_T001","ATP-dependent protease Clp ATPase subunit  ","Zm00001d005359",3309551.5865,6144677.8899,5738707.9848,3767597.5663
475699.405,760611.4272,1048127.441,728782.0856,769167.524,1760267.757,1472377.957,1951001.264,423667.3408,1494672.948,1463108.852,1927769.409,279110.8156,802284.4775,984337.4812,1275354.708,"Zm00001d029188_T005","COMPASS-like H3K4 histone methylase component WDR5B","Zm00001d029188",3013220.3588,5952814.502,5309218.5498,3341087.4823
454824.6739,864100.6384,1200225.826,876620.3333,1169617.176,2834784.125,2691621.856,3628690.662,489600.8809,2115259.288,2261663.083,3081253.039,304694.3312,1075369.474,1154246.407,1515682.157,"Zm00001d013076_T001","60S ribosomal protein L4-1","Zm00001d013076",3395771.4716,10324713.819,7947776.2909,4049992.3692
1084807.082,1590077.006,1960053.653,1343682.49,1259542.329,2610381.529,2130616.958,2483310.203,1112127.625,3875910.242,2969320.504,4204334.981,644106.2428,1526313.392,1429837.071,1862999.119,"Zm00001d030348_T001","Alcohol dehydrogenase-like 3","Zm00001d030348",5978620.231,8483851.019,12161693.352,5463255.8248
196686.1727,439152.2693,662216.5152,483797.7746,210276.5818,527231.0789,565967.7481,869017.8139,209183.9727,628602.7466,637898.0607,1081985.059,128208.9681,447286.7488,535005.6612,839440.901,"Zm00001d005306_T001","Dynamin-related protein 1E","Zm00001d005306",1781852.7318,2172493.2227,2557669.839,1949942.2791
3350101.051,8376959.03,19780930.14,15135811.46,3392681.73,12646786.48,21361737.35,31269536.4,2706200.223,15064192.62,28274620.41,49026285.34,2560581.897,9690303.708,19536016.65,28637052.68,"Zm00001d021360_T001","CDGSH iron-sulfur domain-containing protein NEET","Zm00001d021360",46643801.681,68670741.96,95071298.593,60423954.935
238362.1483,428678.3088,512282.3521,417557.6278,537355.087,1056796.497,837365.4072,1143509.662,257719.2199,1015595.45,802200.2248,1112214.409,157910.4006,419881.102,498877.218,663014.0132,"Zm00001d031764_T003","IAA-alanine resistance protein 1","Zm00001d031764",1596880.437,3575026.6532,3187729.3037,1739682.7338
214816.1693,336180.6476,485145.8027,357077.7218,328344.155,656700.3262,604567.1733,755996.3809,208790.8934,623532.2723,625257.9355,818631.7628,151067.0887,405825.6065,496067.1537,615030.8882,"Zm00001d019586_T009","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein","Zm00001d019586",1393220.3414,2345608.0354,2276212.864,1667990.7371
725854.0509,1269268.022,1748529.743,1349746.654,1340640.601,2849865.536,2724418.967,3479147.228,802620.2977,2757920.972,2587194.712,3399315.934,463802.3744,1582097.199,1680164.004,2141262.884,"Zm00001d026283_T002"," coatomer protein2","Zm00001d026283",5093398.4699,10394072.332,9547051.9157,5867326.4614
403519.4824,605935.1234,888271.9046,625207.1266,765988.446,1501820.52,1307980.639,1749680.966,496307.6559,1336161.361,1247983.776,1565062.66,271610.6691,672688.0387,760229.5458,1013437.247,"Zm00001d002944_T001","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDasubunit  ","Zm00001d002944",2522933.637,5325470.571,4645515.4529,2717965.5006
549780.1673,1112174.395,1894915.271,1492082.034,829871.5326,2359037.871,2383780.51,3152056.77,515179.6349,2191456.981,2441923.354,3208002.937,301238.6242,1228286.629,1530323.724,2265810.174,"Zm00001d002063_T001","UDP-glycosyltransferase 89B1","Zm00001d002063",5048951.8673,8724746.6836,8356562.9069,5325659.1512
191069.2964,352798.2438,453728.3299,355429.6759,285528.3587,787581.2224,708261.7409,909277.6306,158319.8835,620171.8354,646149.7259,852206.566,108914.2518,343425.4263,414784.1449,556543.9448,"Zm00001d006124_T001"," Archae - 2; Bacteria - 151; Metazoa - 913; Fungi - 372; Plants - 141; Viruses - 47; Other Eukaryotes - 1303 (so /.../NCBI BLink).","Zm00001d006124",1353025.546,2690648.9526,2276848.0108,1423667.7678
236297.7747,453008.2655,632344.2627,562107.8475,428576.7439,966599.5447,950579.3521,1356676.958,237795.2794,743224.7818,811764.4956,1252387.483,174104.4193,450232.0844,700405.1188,1022503.999,"Zm00001d012464_T002","Internal alternative NAD(P)H-ubiquinone oxidoreductase A1 mitochondrial","Zm00001d012464",1883758.1504,3702432.5987,3045172.0398,2347245.6215
307155.7593,494336.0612,749946.3812,644852.5227,475690.4964,902192.0534,1047564.387,1547889.568,396493.1285,1009858.484,1126890.502,1604130.07,274963.3054,556514.1278,670643.4077,887103.4543,"Zm00001d033055_T002","4-coumarate--CoA ligase-like 7","Zm00001d033055",2196290.7244,3973336.5048,4137372.1845,2389224.2952
262431.2253,506294.1156,738958.1982,548480.2278,447412.5217,1287866.006,1098167.382,1590320.427,224906.6436,1117208.4,1012079.55,1583436.445,165348.6692,551328.8256,755778.2195,954398.6139,"Zm00001d028762_T008","6-phosphofructo-2-kinase/fructose-26-bisphosphatase","Zm00001d028762",2056163.7669,4423766.3367,3937631.0386,2426854.3282
1136169.593,2234059.798,2846620.975,2168030.361,3819135.148,10377315.73,10159303.32,12339215.52,1029854.594,5000863.909,5618764.099,7884127.578,1062216.076,5807071.03,5225162.801,6348278.584,"Zm00001d017790_T001","Carbamoyl-phosphate synthase small chain chloroplastic","Zm00001d017790",8384880.727,36694969.718,19533610.18,18442728.491
211919.0448,409432.1418,674560.1002,426150.9577,397195.7536,1214157.465,952380.0923,1227234.201,200651.4751,1036468.123,844663.6475,1702846.625,169238.8824,545866.3721,652554.4255,1057182.933,"Zm00001d005351_T001","Arogenate dehydratase/prephenate dehydratase 6 chloroplastic","Zm00001d005351",1722062.2445,3790967.5119,3784629.8706,2424842.613
828087.534,1465650.452,2384893.953,2225245.294,1025446.068,2344123.519,2737416.986,4081108.423,659591.5022,2342206.135,2980669.586,5307258.952,530479.4327,1514203.793,2558499.151,4080107.879,"Zm00001d023582_T001","L-ascorbate peroxidase S chloroplastic/mitochondrial","Zm00001d023582",6903877.233,10188094.996,11289726.1752,8683290.2557
101131.9239,229591.9842,335612.9875,275026.219,230257.6413,647095.4935,654111.4528,808467.6608,107583.2503,503253.4939,482328.5313,740722.6517,42492.15784,220284.3382,304748.6016,428607.7383,"Zm00001d032790_T003","plastid transcriptionally active 3","Zm00001d032790",941363.1146,2339932.2484,1833887.9272,996132.83594
1073741.9,1785366.882,2409325.025,1697019.318,1777784.695,3612784.823,3371910.195,4389102.794,1067812.245,3355006.444,3348421.069,4117485.421,1363540.54,4244790.605,4914454.988,6715468.042,"Zm00001d036073_T001","Hypersensitive-induced reaction protein 4  ","Zm00001d036073",6965453.125,13151582.507,11888725.179,17238254.175
128429.3047,259530.858,340494.3214,282305.1932,229560.4278,478618.525,425399.6086,577913.728,136066.9361,447348.0729,457040.3139,574838.9335,90408.2277,292532.8803,294680.5175,384367.0405,"Zm00001d015893_T001","Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5","Zm00001d015893",1010759.6773,1711492.2894,1615294.2564,1061988.666
308909.1858,520436.34,738304.1425,609541.8164,711352.7893,1386163.133,1400718.196,1776606.195,338463.3738,1054870.702,1184550.772,1671821.476,241702.7264,547666.9216,719928.3704,938837.2363,"Zm00001d044497_T001","Thioredoxin family Trp26","Zm00001d044497",2177191.4847,5274840.3133,4249706.3238,2448135.2547
735699.7438,1407480.141,1964329.972,1439766.421,1055345.256,2333142.772,2053325.818,2530378.805,712887.3905,2529545.382,2252019.819,3139744.432,496416.1836,1568936.163,1746211.51,2305793.703,"Zm00001d025660_T001"," Ras-related protein2","Zm00001d025660",5547276.2778,7972192.651,8634197.0235,6117357.5596
576108.6589,1094860.192,1476793.997,850927.2905,642715.8417,2056821.167,1692144.974,3086641.413,292117.751,1289247.471,1977615.603,3819882.761,413991.1069,1214970.469,1514773.563,2169299.968,"Zm00001d018413_T017","Molecular chaperone Hsp40/DnaJ family protein","Zm00001d018413",3998690.1384,7478323.3957,7378863.586,5313035.1069
9525095.077,13125821.61,14096753.93,9243937.845,14983667.09,23691106.56,15575625.09,17702492.95,7287954.389,21132736.83,16906949.36,20175004.28,5217526.056,15217551.07,14671396.21,16262265.52,"Zm00001d027540_T001"," glutathione S-transferase12","Zm00001d027540",45991608.462,71952891.69,65502644.859,51368738.856
15982853.19,28699572.61,39272687.16,25934797.35,27362281.51,67389095.95,57447194.2,71113449.68,14479598.31,57339495.3,53228796.49,68024279.99,10041649.17,32945355.53,33470374.19,42259983.8,"Zm00001d027813_T003","40S ribosomal protein S28  ","Zm00001d027813",109889910.31,223312021.34,193072170.09,118717362.69
200324.822,256943.1352,288713.0321,249541.7351,288351.8035,402223.6834,329874.6254,422257.9799,179276.2241,441459.7613,403199.6609,501045.6798,129717.5871,292509.3116,313393.7449,399264.6508,"Zm00001d052618_T001","Protein AUXIN RESPONSE 4","Zm00001d052618",995522.7244,1442708.0922,1524981.3261,1134885.2944
239301.3565,389669.4312,585673.7306,435861.5041,373580.6892,785645.6841,742743.2745,897829.7515,229054.7825,707827.2858,688369.0481,858979.6148,165689.7082,394827.8475,509693.4357,606795.0911,"Zm00001d005281_T004","RNA binding;abscisic acid binding","Zm00001d005281",1650506.0224,2799799.3993,2484230.7312,1677006.0825
629343.0067,1199672.192,1887099.664,1431779.328,1053928.322,2604449.879,2566828.4,3606653.044,568436.83,2521244.35,2498768.125,3705167.284,354294.8483,1304778.65,1713462.194,2468185.877,"Zm00001d034824_T001","Galactose mutarotase-like superfamily protein","Zm00001d034824",5147894.1907,9831859.645,9293616.589,5840721.5693
677384.1239,1035578.071,1591477.375,1221579.231,840879.4493,1908683.529,1961816.164,2642938.225,510449.7928,1666634.667,1965365.545,2736696.513,447072.1133,1193451.993,1578213.202,1949881.295,"Zm00001d030868_T003","Nucleobase-ascorbate transporter 3","Zm00001d030868",4526018.8009,7354317.3673,6879146.5178,5168618.6033
